Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-941.4122	-1086.017	144.6047	1.913291	0.6922942
6	-940.9315	-1085.554	144.6225	1.924632	0.6328554
12	-942.2374	-1086.945	144.708	1.805523	0.7003662
18	-940.4774	-1084.972	144.4947	1.784116	0.9914895
24	-932.2485	-1076.859	144.6101	1.657763	1.002473
30	-935.5437	-1079.741	144.1976	1.675993	1.347518
36	-932.4263	-1076.776	144.3493	1.596779	1.289119
42	-925.7003	-1070.027	144.3263	1.667469	1.249738
48	-928.2816	-1072.738	144.4564	2.052942	0.7075484
54	-936.294	-1080.641	144.3469	2.22714	0.4610542
60	-933.4809	-1077.798	144.3172	2.259469	0.5164444
66	-929.2045	-1073.556	144.3516	2.136457	0.7418929
72	-930.6534	-1075.145	144.492	2.068737	0.5964751
78	-936.8234	-1081.344	144.5208	2.02205	0.642686
84	-935.7695	-1080.374	144.6044	1.912568	0.6942295
90	-927.2645	-1071.769	144.505	2.01198	0.6942295
96	-926.3084	-1070.788	144.48	2.058344	0.6526093
102	-927.3138	-1071.635	144.3212	2.252952	0.4621385
108	-924.6846	-1068.899	144.2148	2.334419	0.3908209
114	-927.7879	-1071.88	144.0921	2.431174	0.3532778
120	-923.337	-1067.533	144.1961	2.311473	0.3358702
126	-930.2643	-1074.344	144.0801	2.405387	0.3152256
132	-933.6356	-1078.14	144.5048	2.043946	0.6289052
138	-933.088	-1077.509	144.421	2.078824	0.7232366
144	-933.781	-1078.171	144.3899	2.097464	0.742873
150	-926.4171	-1070.802	144.3845	2.138197	0.6838351
156	-927.4896	-1072.027	144.5374	1.985298	0.6838351
162	-924.2534	-1068.716	144.4628	2.005092	0.7715921
168	-919.6113	-1064.262	144.6503	1.817603	0.7715921
174	-920.102	-1064.134	144.0316	1.659492	1.488557
180	-922.6182	-1066.91	144.2921	1.523941	1.392848
186	-930.107	-1074.347	144.2401	1.499254	1.451976
192	-933.8003	-1078.45	144.6497	1.642318	0.9781367
198	-939.0372	-1083.474	144.4364	1.735677	1.094138
204	-936.5959	-1080.985	144.3893	2.185305	0.5368694
210	-930.641	-1075.132	144.4908	2.057805	0.6292878
216	-929.2183	-1073.65	144.4318	2.088405	0.6883036
222	-924.9297	-1069.496	144.5664	1.959162	0.6783654
228	-927.5191	-1071.889	144.3703	2.172606	0.6425496
234	-926.693	-1070.762	144.0691	2.465476	0.3678147
240	-920.6602	-1064.747	144.0864	2.465476	0.3958034
246	-924.1478	-1068.231	144.0833	2.454046	0.3717469
252	-934.4607	-1078.413	143.9523	2.506974	0.2947552
258	-929.6428	-1073.908	144.2656	2.307623	0.4568694
264	-927.8181	-1071.875	144.0572	2.430321	0.3169936
270	-919.2349	-1063.306	144.0715	2.430321	0.3300905
276	-924.6437	-1068.492	143.8483	2.565577	0.2658963
282	-925.8211	-1069.743	143.9219	2.549919	0.3041801
288	-927.5013	-1071.516	144.0148	2.45703	0.3041801
294	-935.8553	-1079.689	143.8335	2.573505	0.2620169
300	-936.3838	-1081.034	144.6503	1.820984	0.7667708
306	-929.9887	-1074.328	144.3398	1.807375	1.11688
312	-925.4363	-1069.998	144.5613	1.940845	0.7194958
318	-918.7141	-1063.234	144.52	1.84095	0.9045915
324	-915.965	-1060.509	144.5437	1.750664	0.9756907
330	-914.959	-1059.424	144.4651	1.831057	0.9738844
336	-927.4017	-1072.091	144.6891	1.800326	0.7397356
342	-923.0409	-1067.585	144.5437	1.96337	0.7113574
348	-921.3734	-1065.939	144.5655	1.971055	0.6563952
354	-924.4172	-1068.918	144.5004	2.019417	0.6890149
360	-913.9576	-1058.43	144.4728	1.966295	0.8106723
366	-906.2104	-1050.681	144.4701	1.979743	0.7964596
372	-928.8121	-1073.367	144.5546	1.789974	0.9226029
378	-919.4293	-1063.84	144.4111	1.627979	1.21162
384	-919.6488	-1064.134	144.4855	2.003534	0.7403818
390	-924.8621	-1069.279	144.417	2.14005	0.607146
396	-924.6541	-1068.904	144.2499	2.327287	0.4957806
402	-926.3989	-1070.826	144.4271	2.14705	0.4619114
408	-921.0113	-1065.263	144.2521	2.323415	0.4712653
414	-917.3438	-1061.73	144.3864	2.186695	0.5465947
420	-919.3081	-1063.615	144.3071	2.261737	0.4379094
426	-923.6278	-1067.914	144.2865	2.289749	0.4781006
432	-926.7662	-1071.188	144.422	2.135806	0.6050486
438	-921.6355	-1065.987	144.3516	2.22255	0.4620234
444	-917.7773	-1062.28	144.5025	2.070392	0.5477876
450	-927.1415	-1071.509	144.368	2.204961	0.5477876
456	-920.6729	-1064.969	144.2962	2.279423	0.4721545
462	-928.3572	-1072.621	144.2636	2.2947	0.4088777
468	-924.0244	-1068.311	144.2865	2.274963	0.4164285
474	-937.2529	-1081.702	144.4487	2.066596	0.6970837
480	-930.887	-1074.88	143.9928	2.434068	0.273455
486	-932.5324	-1076.492	143.9597	2.50271	0.2970757
492	-918.7492	-1063.124	144.3743	2.200428	0.5361821
498	-915.6188	-1060.034	144.4152	2.157229	0.5503161
504	-921.2664	-1065.543	144.2767	2.264974	0.3782346
510	-914.8231	-1059.043	144.2202	2.32656	0.3865043
516	-918.8387	-1063.309	144.4708	2.105208	0.5254318
522	-921.1755	-1065.235	144.0594	2.486634	0.3853899
528	-918.6437	-1062.844	144.2001	2.320377	0.3499397
534	-919.8803	-1063.767	143.8863	2.563812	0.2883571
540	-919.6627	-1064.121	144.4583	2.105634	0.5859224
546	-926.5574	-1071.059	144.5019	2.070295	0.5515935
552	-928.5354	-1072.943	144.4072	2.169508	0.4843506
558	-929.7457	-1074.091	144.3457	2.230979	0.5161509
564	-926.686	-1071.153	144.4674	2.073775	0.6464834
