Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-914.4894	-1058.538	144.0484	2.460918	0.3376559
6	-912.0979	-1056.142	144.0445	2.449855	0.3230506
12	-918.7074	-1062.752	144.0445	2.449855	0.3230506
18	-916.3344	-1060.404	144.0699	2.449855	0.3491003
24	-930.0153	-1074.026	144.0103	2.502983	0.3418564
30	-943.4904	-1088.049	144.559	1.961487	0.6879055
36	-942.8369	-1087.379	144.5422	2.020084	0.5912801
42	-945.9232	-1090.441	144.5178	2.020084	0.6536421
48	-940.6723	-1085.329	144.6563	1.881564	0.6536421
54	-920.7352	-1064.823	144.0875	2.442969	0.3623285
60	-924.6975	-1069.007	144.3099	1.754921	1.189556
66	-926.6217	-1070.886	144.2639	1.737428	1.24349
72	-920.2328	-1064.735	144.5027	1.818678	0.9475996
78	-921.4293	-1066.001	144.5722	1.97968	0.6211328
84	-929.1639	-1073.587	144.4236	2.058822	0.7504336
90	-921.2428	-1064.687	143.444	2.819495	0.2008541
96	-918.7012	-1062.165	143.4635	2.819528	0.2076163
102	-927.8176	-1070.917	143.0994	2.997182	0.1551359
108	-930.8549	-1074.377	143.5219	2.723921	0.195081
114	-924.0986	-1067.697	143.5989	2.723921	0.2225995
120	-929.2312	-1073.495	144.2637	1.476044	1.451685
126	-926.7578	-1070.637	143.879	1.506077	1.711255
132	-919.0763	-1063.083	144.0069	2.484646	0.3205217
138	-919.0341	-1063.248	144.214	2.331922	0.3850514
144	-913.2669	-1057.349	144.082	2.435868	0.346904
150	-911.2157	-1055.502	144.2859	2.26862	0.4008344
156	-918.8696	-1062.979	144.1097	2.421394	0.3631565
162	-912.1769	-1056.068	143.891	2.566979	0.2938454
168	-912.7212	-1056.315	143.5941	2.764101	0.2376884
174	-908.2348	-1051.992	143.7572	2.664783	0.2705742
180	-913.0547	-1056.812	143.7572	2.664783	0.2705742
186	-912.8179	-1056.551	143.7334	2.664783	0.2572451
192	-912.3327	-1055.827	143.4938	2.860342	0.2358846
198	-914.1102	-1057.515	143.4043	2.90591	0.2176766
204	-911.1507	-1054.555	143.4047	2.905533	0.2176766
210	-902.9223	-1046.726	143.8036	2.60323	0.2619387
216	-904.7483	-1048.718	143.9702	2.535999	0.3344385
222	-908.3166	-1051.971	143.6547	2.705652	0.238676
228	-911.4272	-1055.373	143.9461	2.522647	0.3017488
234	-921.9538	-1066.428	144.4746	2.102592	0.4942445
240	-918.182	-1062.736	144.5542	1.947017	0.721058
246	-917.6469	-1062.213	144.5664	1.949263	0.6965956
252	-924.6527	-1068.888	144.2354	2.32214	0.4072617
258	-920.4631	-1064.697	144.234	2.32214	0.4041779
264	-921.9988	-1066.45	144.4515	2.122685	0.5397132
270	-929.2547	-1073.703	144.4482	2.125847	0.5406222
276	-929.3974	-1073.694	144.2964	2.273635	0.4422971
282	-928.5287	-1072.824	144.2948	2.28183	0.4836052
288	-927.0941	-1071.554	144.4595	2.113198	0.4537869
294	-921.5883	-1066.008	144.4197	2.157041	0.4843315
300	-924.6152	-1069.047	144.4316	2.144954	0.5185464
306	-927.5586	-1072.072	144.5134	2.018292	0.666366
312	-935.8346	-1079.628	143.7932	2.589775	0.2494736
318	-935.8162	-1079.498	143.6822	2.62863	0.2179003
324	-929.6923	-1074.192	144.5	2.063545	0.5874078
330	-940.2429	-1083.542	143.2987	2.838036	0.1645599
336	-929.1059	-1072.501	143.3951	2.838036	0.1910671
342	-926.7783	-1071.17	144.3913	2.179089	0.5605823
348	-931.7352	-1076.179	144.4441	2.1304	0.4640851
354	-922.4126	-1066.131	143.7182	2.694326	0.2651375
360	-921.8178	-1065.567	143.7489	2.694326	0.2837698
366	-919.4657	-1063.248	143.782	2.677278	0.2947636
372	-936.8438	-1081.531	144.6877	1.707366	0.8652785
378	-948.3958	-1093.166	144.7705	1.707366	0.7571927
384	-941.9098	-1085.422	143.5127	2.80296	0.2197868
390	-925.7589	-1070.299	144.54	1.678162	1.050961
396	-929.8828	-1074.325	144.4423	2.012004	0.7904543
402	-927.8063	-1072.263	144.4566	2.117477	0.5404741
408	-926.5404	-1070.889	144.3482	2.22588	0.5404741
414	-934.448	-1078.757	144.3088	2.261955	0.4452059
420	-920.7793	-1065.073	144.2937	2.261955	0.4032063
426	-924.8037	-1068.91	144.1059	2.416063	0.3516864
432	-921.6398	-1065.468	143.8284	2.589577	0.2681988
438	-923.8416	-1067.598	143.7567	2.656385	0.26543
444	-919.1078	-1062.588	143.48	2.806901	0.2090016
450	-924.7887	-1068.138	143.3495	2.895006	0.1946389
456	-921.4184	-1064.79	143.3719	2.885625	0.198859
462	-938.4992	-1081.69	143.1905	2.93807	0.1625583
468	-928.5586	-1071.558	142.9997	3.08722	0.152967
474	-944.4626	-1088.833	144.3699	2.197166	0.4321258
480	-929.8999	-1073.224	143.3238	2.829944	0.1688036
486	-927.8077	-1071.313	143.5054	2.809607	0.2195185
492	-920.6097	-1064.117	143.507	2.751298	0.1991217
498	-923.3753	-1066.839	143.4634	2.847879	0.218057
504	-934.7981	-1078.366	143.5675	2.810695	0.2471216
510	-927.6016	-1071.113	143.5112	2.810695	0.2222274
516	-922.9802	-1066.907	143.9266	2.511112	0.2801738
522	-918.5967	-1062.218	143.6215	2.709187	0.2258216
528	-927.1745	-1070.611	143.4367	2.826294	0.2007045
534	-922.1965	-1065.996	143.7997	2.55291	0.2352032
540	-938.197	-1082.005	143.8078	2.648132	0.2924063
546	-936.2477	-1080.363	144.1155	2.44153	0.4062688
552	-928.3591	-1072.415	144.0561	2.501872	0.4082005
